make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
FORD,F-150 Super Crew,2.7L EcoBoost 10AT (325 HP),2018,2020,,,,,2689,6,,PETROL,321,239,542,,,AUTOMATIC,10,RWD,,,,22,10.7,11.8,9,87,,,,5890,2029,1920,3683,,,,,245/70 R17 // 265/60 R18,,Ventilated Discs,Solid Discs,,,
FORD,F-150 Super Crew,2.7L EcoBoost 10AT AWD (325 HP),2018,2020,,,,,2689,6,,PETROL,321,239,542,,,AUTOMATIC,10,,,,,21,11.2,12.4,9.8,87,,,,5890,2029,1920,3683,,,,,265/70 R17 // 275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,F-150 Super Crew,2.7L V6 EcoBoost 6AT (329 HP),2014,2018,,,,,2687,6,,PETROL,325,242,508,,,AUTOMATIC,6,FWD,8.3,193,120,22,10.7,12.4,9,87,,,,5890,2029,1913,3683,1837,,1495,,265/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,2.7L V6 EcoBoost 6AT AWD (329 HP),2014,2018,,,,,2687,6,,PETROL,325,242,508,,,AUTOMATIC,6,,8.3,193,120,19.9,11.8,13.1,10.2,87,,,,5890,2029,1913,3683,1837,,1495,,265/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,3.3L V6 6AT (282 HP),2018,2020,,,,,3300,6,,PETROL,278,207.4,343,,,AUTOMATIC,6,RWD,,,,22,10.7,12.4,9.4,87,,,,5890,2029,1920,3683,,,,,,,,,,,
FORD,F-150 Super Crew,3.5L TI-VCT V6 6AT (286 HP),2014,2018,,,,,3490,6,,PETROL,282,210,343,,,AUTOMATIC,6,RWD,,,,19.9,11.8,13.1,9.8,87,,,,5890,2029,1913,3683,,,1495,,,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,3.5L V6 EcoBoost 10AT (370 HP),2014,2018,,,,,3514,6,,PETROL,365,272,637,,,AUTOMATIC,10,RWD,,,,,,,,87,,,,5890,2029,1913,3683,2100,,1495,,245/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,4.6L V8 4AT (231 HP),2001,2004,,,,,4606,8,,PETROL,228,170,397,,,AUTOMATIC,4,RWD,,,,,,,,,,,,5738,2009,1877,3518,2112,,,,P275/60R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,4.6L V8 4AT (248 HP) (5.5 ft. bed),2009,2013,,,,,4606,8,,PETROL,248,185,399,,,AUTOMATIC,4,RWD,,,,16,14.7,16.8,12.4,98,,,,5885,2004,1887,3670,2339,,,,P235/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,4.6L V8 4AT (248 HP) (6.5 ft. bed),2009,2013,,,,,4606,8,,PETROL,248,185,399,,,AUTOMATIC,4,RWD,,,,15,15.7,16.8,12.4,98,,,,6190,2004,1887,3988,2399,,,,P235/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,4.6L V8 4AT RWD (231 HP),2004,2008,,,,,4606,8,,PETROL,228,170,397,,,AUTOMATIC,4,RWD,,,,,,,,,,,,5690,2004,1867,3518,2348,,,,P235/70R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,4.6L V8 6AT (292 HP) (5.5 ft. bed),2009,2013,,,,,4606,8,,PETROL,292,218,434,,,AUTOMATIC,6,RWD,,,,16,14.7,15.7,11.8,98,,,,5885,2004,1887,3670,2352,,,,P235/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,4.6L V8 6AT (292 HP) (6.5 ft. bed),2009,2013,,,,,4606,8,,PETROL,292,218,434,,,AUTOMATIC,6,RWD,,,,16,14.7,15.7,11.8,98,,,,6190,2004,1887,3988,2413,,,,P235/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,5.0L V8 10AT (395 HP),2018,2020,,,,,4949,8,,PETROL,390,290.5,542,,,AUTOMATIC,10,RWD,,,,19,12.4,13.8,10.2,87,,,,5890,2029,1920,3683,,,,,245/70 R17,,Ventilated Discs,Solid Discs,,,
FORD,F-150 Super Crew,5.0L V8 10AT AWD (395 HP),2018,2020,,,,,4949,8,,PETROL,390,290.5,542,,,AUTOMATIC,10,,,,,18,13.1,14.7,10.7,87,,,,5890,2029,1920,3683,,,,,245/70 R17,,Ventilated Discs,Solid Discs,,,
FORD,F-150 Super Crew,5.0L V8 6AT AWD (390 HP),2014,2018,,,,,4948,8,,PETROL,385,287,525,,,AUTOMATIC,6,,,,,,,,,,,,,5890,2029,1913,3683,,,,,,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,5.4L V8 4AT (260 HP),2001,2004,,,,,4606,8,,PETROL,256,191,475,,,AUTOMATIC,4,RWD,,,,,,,,,,,,5738,2009,1877,3518,2880,,,,P275/60R17 Owl,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,5.4L V8 4AT RWD (300 HP),2004,2008,,,,,5409,8,,PETROL,296,221,495,,,AUTOMATIC,4,RWD,,,,,,,,,,,,5690,2004,1867,3518,2396,,,,P235/70R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,5.4L V8 6AT (320 HP) (5.5 ft. bed),2009,2013,,,,,5400,8,,PETROL,319,238,529,,,AUTOMATIC,6,RWD,,,,16,14.7,16.8,11.8,98,,,,5885,2004,1887,3670,2410,,,,P235/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Super Crew,5.4L V8 6AT (320 HP) (6.5 ft. bed),2009,2013,,,,,5400,8,,PETROL,319,238,529,,,AUTOMATIC,6,RWD,,,,16,14.7,16.8,11.8,98,,,,6190,2004,1887,3988,2445,,,,P235/70 R17,,Ventilated Discs,Ventilated Discs,,,
FORD,F-150 Tremor,3.5L V6 EcoBoost 10 AT AWD (450 HP) (,2020,,,,,,,6,,PETROL,345,257.4,,,,AUTOMATIC,10,,,,,,,,,,,,,,,,,,,,,,,Ventilated Discs,Solid Discs,,,
FORD,Fiesta 3 doors,1.0L 4MT FWD (45 HP),1986,1989,,,,,957,4,,PETROL,44,33,68,,,MANUAL,4,FWD,19.8,137,,36.2,6.5,,,,,,,3650,1549,1331,2291,740,,176,,135Sr13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L 5MT FWD (65 HP),2013,2017,,,,,999,4,,PETROL,64,48,104,,,MANUAL,5,FWD,16.8,154,96,51.1,4.6,5.8,3.8,40,,,,3970,1979,1496,2489,1045,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L 5MT FWD (80 HP),2013,2017,,,,,999,4,,PETROL,79,59,104,,,MANUAL,5,FWD,14.9,166,103,51.1,4.6,5.8,3.8,40,,,,3970,1979,1496,2489,1045,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L EcoBoost 5MT FWD (100 HP),2013,2017,,,,,999,4,,PETROL,99,74,169,,,MANUAL,5,FWD,11.2,180,112,52.3,4.5,5.9,3.7,40,,,,3970,1979,1496,2489,1091,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L EcoBoost 5MT FWD (125 HP),2013,2017,,,,,999,4,,PETROL,123,92,201,,,MANUAL,5,FWD,9.4,196,122,54.7,4.3,5.3,3.7,40,,,,3970,1979,1496,2489,1091,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L EcoBoost 6AT FWD (100 HP),2017,,,,,,998,3,,PETROL,99,73.5,170,,,AUTOMATIC,6,FWD,12.2,180,112,45.2,5.2,6.9,4.2,42,,,,4041,1735,1476,2492,1184,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L EcoBoost 6MT FWD (100 HP),2017,,,,,,998,3,,PETROL,99,73.5,170,,,MANUAL,6,FWD,10.5,183,114,54.7,4.3,5.4,3.6,42,,,,4041,1735,1476,2492,1144,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L EcoBoost 6MT FWD (125 HP),2017,,,,,,998,3,,PETROL,123,91.9,170,,,MANUAL,6,FWD,9.9,195,121,54.7,4.3,5.4,3.6,42,,,,4041,1735,1476,2492,1144,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.0L EcoBoost 6MT FWD (140 HP),2017,,,,,,998,3,,PETROL,138,103,180,,,MANUAL,6,FWD,9,203,126,52.3,4.5,5.8,3.6,42,,,,4041,1735,1476,2492,1144,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L 4MT FWD (50 HP),1986,1989,,,,,1117,4,,PETROL,50,37,83,,,MANUAL,4,FWD,16.9,142,,39.2,6,,,40,,,,3650,1549,1331,2291,750,,176,,135Sr13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L 4MT FWD (55 HP),1976,1983,,,,,1117,4,,PETROL,54,40,80,,,MANUAL,4,FWD,16.1,145,,30.6,7.7,,,34,,,,3650,1570,1311,2291,,,198,,145Sr12,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L 5MT FWD (50 HP),1989,1994,,,,,1118,4,,PETROL,50,37,83,,,MANUAL,5,FWD,18.1,143,,39.2,6,,,42,,,,3739,1610,1321,2451,803,,249,,155/70 R13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L 5MT FWD (70 HP),2017,,,,,,1117,3,,PETROL,69,51.5,110,,,MANUAL,5,FWD,14.9,159,99,50,4.7,6.1,3.9,42,,,,4041,1735,1476,2492,1108,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L 5MT FWD (85 HP),2017,,,,,,1117,3,,PETROL,84,62.5,110,,,MANUAL,5,FWD,14,171,106,50,4.7,6.1,3.9,42,,,,4041,1735,1476,2492,1108,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L Start-Stop 5MT FWD (70 HP),2017,,,,,,1117,3,,PETROL,69,51.5,110,,,MANUAL,5,FWD,14.9,159,99,53.5,4.4,5.6,3.7,42,,,,4041,1735,1476,2492,1113,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.1L Start-Stop 5MT FWD (85 HP),2017,,,,,,1117,3,,PETROL,84,62.5,110,,,MANUAL,5,FWD,14,171,106,53.5,4.4,5.6,3.7,42,,,,4041,1735,1476,2492,1113,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.1i 5MT FWD (50 HP),1993,1995,,,,,1118,4,,PETROL,50,37,83,,,MANUAL,5,FWD,18.1,143,,39.2,6,,,42,,,,3739,1610,1321,2451,843,,249,,155/70 R13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.25L 5MT (60 HP),2008,2012,,,,,1242,4,,PETROL,59,44,108,,,MANUAL,5,FWD,16.9,152,,43.5,5.4,7.3,4.3,45,,,,3950,1722,1481,2489,966,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.25L 5MT (82 HP),2008,2012,,,,,1242,4,,PETROL,80,60,114,,,MANUAL,5,FWD,13.3,167,104,49.5,4.8,6.3,3.8,45,,,,3950,1722,1481,2489,979,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.25L 5MT FWD (60 HP),2013,2017,,,,,1242,4,,PETROL,59,44,108,,,MANUAL,5,FWD,16.2,151,94,45.2,5.2,6.8,4.2,40,,,,3970,1979,1496,2489,1045,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.25L 5MT FWD (82 HP),2013,2017,,,,,1242,4,,PETROL,59,44,108,,,MANUAL,5,FWD,16.2,151,94,45.2,5.2,6.8,4.2,40,,,,3970,1979,1496,2489,1045,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.2L 5MT FWD (70 HP),2003,2005,,,,,1242,4,,PETROL,68,51,106,,,MANUAL,5,FWD,15.3,160,,37.9,6.2,8.4,5,45,,,,3919,1679,1461,2489,1007,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.3L 4MT FWD (66 HP),1976,1983,,,,,1298,4,,PETROL,66,49,94,,,MANUAL,4,FWD,12.3,158,,29.8,7.9,,,34,,,,3650,1570,1311,2291,,,198,,145Sr12,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.3L 4MT FWD (69 HP),1983,1986,,,,,1296,4,,PETROL,68,51,100,,,MANUAL,4,FWD,12.2,163,,31.8,7.4,,,34,,,,3650,1549,1331,2291,790,,215,,165Sr13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.3L 5MT FWD (60 HP),2005,2008,,,,,1297,4,,PETROL,59,44,101,,,MANUAL,5,FWD,18.9,150,,38.6,6.1,8,5,45,,,,3917,1684,1433,2487,1045,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.3L 5MT FWD (70 HP),2005,2008,,,,,1297,4,,PETROL,68,51,106,,,MANUAL,5,FWD,15.8,158,,38.6,6.1,8,5,45,,,,3917,1684,1433,2487,1045,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.3i 5MT FWD (60 HP),1999,2002,,,,,1299,4,,PETROL,59,44,103,,,MANUAL,5,FWD,16.4,153,,34.1,6.9,8.7,5.9,42,,,,3830,1631,1321,2451,920,,249,,165/70 R13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.3i 5MT FWD (75 HP),1999,2002,,,,,1242,4,,PETROL,74,55,110,,,MANUAL,5,FWD,13.1,167,,34.1,6.9,8.7,5.8,42,,,,3830,1631,1321,2451,912,,249,,165/70 R13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L 4AT (96 HP),2008,2012,,,,,1388,4,,PETROL,95,71,174,,,AUTOMATIC,4,FWD,13.9,166,103,36.8,6.4,8.6,5,45,,,,3950,1722,1481,2489,992,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L 5MT (96 HP),2008,2012,,,,,1388,4,,PETROL,95,71,174,,,MANUAL,5,FWD,12.2,175,109,49.5,4.8,6.3,3.8,45,,,,3950,1722,1481,2489,966,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L 5MT FWD (71 HP),1989,1994,,,,,1392,4,,PETROL,70,52,103,,,MANUAL,5,FWD,13,162,,32.7,7.2,,,42,,,,3739,1610,1321,2451,849,,249,,155/70 R13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L 5MT FWD (75 HP),1986,1989,,,,,1392,4,,PETROL,74,55,106,,,MANUAL,5,FWD,12.1,165,,33.6,7,,,40,,,,3650,1549,1331,2291,790,,176,,155/70Sr13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L 5MT FWD (80 HP),2005,2008,,,,,1388,4,,PETROL,79,59,124,,,MANUAL,5,FWD,13.2,168,,36.8,6.4,8.6,5.1,45,,,,3917,1684,1433,2487,1035,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L CVT FWD (75 HP),1989,1994,,,,,1392,4,,PETROL,74,55,109,,,CVT,,FWD,12.6,160,,33.6,7,,,42,,,,3739,1610,1321,2451,860,,249,,155/70 R13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L LPG 5MT FWD (92 HP),2013,2017,,,,,1388,4,,PETROL,91,68,123,,,MANUAL,5,FWD,12.2,175,109,41.3,5.7,7.6,4.5,,,,,3970,1979,1496,2489,1044,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L TDCi 5MT (70 HP),2008,2012,,,,,1392,4,,DIESEL,69,51.5,103,,,MANUAL,5,FWD,12.2,175,109,56,4.2,5.3,3.5,45,,,,3950,1722,1481,2489,1025,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4L TDCi 5MT FWD (68 HP),2005,2008,,,,,1388,4,,DIESEL,67,50,160,,,MANUAL,5,FWD,14.9,164,,54.7,4.3,5.3,3.7,45,,,,3917,1684,1433,2487,1065,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.4i 5MT FWD (70 HP),1993,1995,,,,,1393,4,,PETROL,74,55,109,,,MANUAL,,FWD,12.8,167,,32.2,7.3,,,42,,,,3739,1610,1321,2451,880,,249,,185/55 R14,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.5L TDCI 5MT FWD (75 HP),2013,2017,,,,,1498,4,,DIESEL,74,55,184,,,MANUAL,5,FWD,13.5,167,104,63.6,3.7,4.4,3.3,40,,,,3970,1979,1496,2489,1108,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.5L TDCi 6MT FWD (85 HP),2017,,,,,,1498,4,,DIESEL,84,62.5,215,,,MANUAL,6,FWD,12.5,175,109,67.2,3.5,4.1,3.1,42,,,,4041,1735,1476,2492,1158,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.5L TDCi Start-Stop 6MT FWD (120 HP),2017,,,,,,1498,4,,DIESEL,118,88.3,270,,,MANUAL,6,FWD,9,195,121,67.2,3.5,3.9,3.2,42,,,,4041,1735,1476,2492,1188,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.5L TDCi Start-Stop 6MT FWD (85 HP),2017,,,,,,1498,4,,DIESEL,84,62.5,215,,,MANUAL,6,FWD,12.5,175,109,69.2,3.4,3.8,3.1,42,,,,4041,1735,1476,2492,1163,,292,,195/60 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.5L Ti-VCT 6AT FWD (112 HP),2013,2017,,,,,1498,4,,DIESEL,110,82,140,,,AUTOMATIC,6,FWD,,,,,,0,,40,,,,3970,1979,1496,2489,1125,,275,,195/50 R16,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 4MT FWD (83 HP),1976,1983,,,,,1598,4,,PETROL,83,62,125,,,MANUAL,4,FWD,10.1,170,,28,8.4,,,34,,,,3650,1570,1311,2291,,,198,,185/60R13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 5MT (120 HP),2008,2012,,,,,1596,4,,PETROL,118,88,152,,,MANUAL,5,FWD,9.9,193,120,47.9,4.9,6.6,3.9,45,,,,3950,1722,1481,2489,970,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 5MT (131 HP),2008,2012,,,,,1596,4,,PETROL,129,96,160,,,MANUAL,5,FWD,8.7,195,121,39.9,5.9,8,4.8,45,,,,3950,1722,1481,2489,970,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 5MT FWD (100 HP),2005,2008,,,,,1596,4,,PETROL,99,74,146,,,MANUAL,5,FWD,10.6,185,115,35.6,6.6,9.1,5.2,45,,,,3917,1684,1433,2487,1040,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 5MT FWD (103 HP),1989,1994,,,,,1598,4,,PETROL,102,76,135,,,MANUAL,5,FWD,10.1,187,,29,8.1,,,42,,,,3739,1610,1321,2451,893,,249,,185/60Hr13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 5MT FWD (95 HP),1986,1989,,,,,1597,4,,PETROL,94,70,132,,,MANUAL,5,FWD,10.3,175,,33.1,7.1,,,40,,,,3650,1549,1331,2291,846,,176,,185/60Hr13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L 5MT FWD (96 HP),1983,1986,,,,,1597,4,,PETROL,95,71,133,,,MANUAL,5,FWD,9.9,180,,31.8,7.4,,,34,,,,3650,1549,1331,2291,846,,215,,185/60Hr13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L TDCi 5MT (90 HP),2008,2012,,,,,1596,4,,DIESEL,89,66,203,,,MANUAL,5,FWD,11.9,175,109,67.2,3.5,4.3,3,45,,,,3950,1722,1481,2489,1025,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L TDCi 5MT (95 HP),2008,2012,,,,,1596,4,,DIESEL,94,70,212,,,MANUAL,5,FWD,11.8,175,109,56,4.2,5.5,3.6,45,,,,3950,1722,1481,2489,1100,,294,,175/65 R 14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L TDCi 5MT FWD (90 HP),2005,2008,,,,,1560,4,,DIESEL,89,66,204,,,MANUAL,5,FWD,11.9,180,,52.3,4.5,5.4,4.1,45,,,,3917,1684,1433,2487,1118,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L TDCi 5MT FWD (95 HP),2013,2017,,,,,1560,4,,DIESEL,94,70,201,,,MANUAL,5,FWD,11.7,180,112,65.3,3.6,4.4,3.2,40,,,,3970,1979,1496,2489,1108,,275,,195/45 R16,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L TDCi ECO 5MT (95 HP),2008,2012,,,,,1596,4,,DIESEL,94,70,205,,,MANUAL,5,FWD,12.9,179,111,71.3,3.3,3.8,3.1,45,,,,3950,1722,1481,2489,1100,,294,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L TDCi ECOnetic 5MT FWD (95 HP),2013,2017,,,,,1560,4,,DIESEL,94,70,201,,,MANUAL,5,FWD,12.9,179,111,71.3,3.3,3.8,3.1,40,,,,3970,1979,1496,2489,1108,,275,,195/45 R16,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L Ti-VCT 6AT FWD (105 HP),2013,2017,,,,,1596,4,,PETROL,103,77,150,,,AUTOMATIC,6,FWD,10.5,183,114,39.9,5.9,8.4,4.5,40,,,,3970,1979,1496,2489,1098,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6L Turbo 5MT FWD (133 HP),1989,1994,,,,,1598,4,,PETROL,131,98,180,,,MANUAL,5,FWD,8.2,205,,28,8.4,,,42,,,,3739,1610,1321,2451,900,,249,,185/55 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6d 5MT FWD (54 HP),1986,1989,,,,,1598,4,,DIESEL,54,40,95,,,MANUAL,5,FWD,17.3,148,92,49,4.8,,,40,,,,3650,1549,1331,2291,840,,176,,155/70Sr13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.6i 5MT FWD (105 HP),1999,2002,,,,,1596,4,,PETROL,99,74,145,,,MANUAL,5,FWD,10.2,182,,,,,,42,,,,3830,1631,1321,2451,976,,249,,195/50 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.6i 5MT FWD (90 HP),1993,1995,,,,,1597,4,,PETROL,89,66,129,,,MANUAL,5,FWD,11.2,177,110,30.2,7.8,,,42,,,,3739,1610,1321,2451,947,,249,,185/55 R14,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.8L 5MT FWD (105 HP),1989,1994,,,,,1796,4,,PETROL,103,77,153,,,MANUAL,5,FWD,9.6,182,,29.4,8,,,42,,,,3739,1610,1321,2451,940,,249,,165/65 R13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.8L 5MT FWD (131 HP),1989,1994,,,,,1796,4,,PETROL,129,96,162,,,MANUAL,,FWD,8.5,200,,29,8.1,,,42,,,,3739,1610,1321,2451,948,,249,,185/55 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.8L D 5MT FWD (60 HP),1999,2002,,,,,1753,4,,DIESEL,59,44,105,,,MANUAL,5,FWD,17.5,155,,38.6,6.1,7.9,5,42,,,,3830,1631,1321,2451,980,,249,,165/70 R13,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,1.8d 5MT FWD (60 HP),1993,1995,,,,,1753,4,,DIESEL,59,44,110,,,MANUAL,5,FWD,16,152,,44.4,5.3,,,42,,,,3739,1610,1321,2451,912,,249,,165/65 R13,,Discs,Drums,,,
FORD,Fiesta 3 doors,1.8i 5MT FWD (131 HP),1993,1995,,,,,1796,4,,PETROL,129,96,162,,,MANUAL,5,FWD,8.5,200,,29,8.1,,,42,,,,3739,1610,1321,2451,991,,249,,185/55 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 3 doors,2.0L 5MT FWD (150 HP),2005,2008,,,,,1999,4,,PETROL,148,110,190,,,MANUAL,5,FWD,8.4,208,,31.8,7.4,10.4,5.7,45,,,,3917,1684,1433,2487,1137,,283,,195/45 R16,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L 5MT FWD (65 HP),2013,2017,,,,,999,4,,PETROL,64,48,104,,,MANUAL,5,FWD,16.8,154,96,51.1,4.6,5.8,3.8,48,,,,3970,1979,1496,2489,1045,,275,,175/65R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L 5MT FWD (67 HP),2002,2005,,,,,999,4,,PETROL,66,49,87,,,MANUAL,5,FWD,18.2,150,,30.2,,7.8,5.9,45,,,,3909,1674,1450,2487,1020,,283,,175/65 R14,,Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L 5MT FWD (80 HP),2013,2017,,,,,999,4,,PETROL,79,59,104,,,MANUAL,5,FWD,14.9,166,103,51.1,4.6,5.8,3.8,48,,,,3970,1979,1496,2489,1045,,275,,175/65R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L 5MT FWD (95 HP),2002,2005,,,,,999,4,,PETROL,94,70,124,,,MANUAL,5,FWD,13.3,176,,27.7,,8.5,6.5,45,,,,3909,1674,1450,2487,1020,,283,,175/65 R14,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L EcoBoost 5MT FWD (100 HP),2013,2017,,,,,999,4,,PETROL,99,74,169,,,MANUAL,5,FWD,11.2,180,112,52.3,4.5,5.9,3.7,48,,,,3970,1979,1496,2489,1091,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L EcoBoost 5MT FWD (125 HP),2013,2017,,,,,999,4,,PETROL,123,92,201,,,MANUAL,5,FWD,9.4,196,122,54.7,4.3,5.3,3.7,48,,,,3970,1979,1496,2489,1091,,275,,195/55 R15,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L EcoBoost 6AT FWD (100 HP),2017,2021,,,,,998,3,,PETROL,99,73.5,170,,,AUTOMATIC,6,FWD,12.2,180,112,45.2,5.2,6.9,4.2,42,,,,4041,1735,1476,2492,1206,,292,,205/45 R17,,Ventilated Discs,Drums,,,
FORD,Fiesta 5 doors,1.0L EcoBoost 6MT FWD (100 HP),2017,2021,,,,,998,3,,PETROL,99,73.5,170,,,MANUAL,6,FWD,10.5,183,114,54.7,4.3,5.4,3.6,42,,,,4041,1735,1476,2492,1164,,292,,205/45 R17,,Ventilated Discs,Drums,,,
