make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
HYUNDAI,Hyundai i30 Estate,1.0L T-GDi 48V 7AT FWD (120 HP),2020,,,,,,998,3,,,118,88.3,172,,,AUTOMATIC,7,FWD,11.2,196,122,,,,,50,,,,4585,1796,1466,2649,1271,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.0L T-GDi 6MT FWD (120 HP),2020,,,,,,998,3,,PETROL,118,88.3,172,,,MANUAL,6,FWD,11.2,196,122,,,,,50,,,,4585,1796,1466,2649,1229,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.0L T-GDi 7AT FWD (120 HP),2020,,,,,,998,3,,PETROL,118,88.3,172,,,AUTOMATIC,7,FWD,11.2,196,122,,,,,,,,,4585,1796,1466,2649,1259,,603,,,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.5L DPi 6MT FWD (110 HP),2020,,,,,,1498,4,,PETROL,108,80.9,144,,,MANUAL,6,FWD,12.3,187,116,,,,,,,,,4585,1796,1466,2649,1206,,603,,,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.5L T-GDi 48V 6iMT FWD (160 HP),2020,,,,,,1482,4,,,158,117.7,253,,,MANUAL,6,FWD,8.4,209,130,,,,,50,,,,4585,1796,1466,2649,1277,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.5L T-GDi 48V 7AT FWD (160 HP),2020,,,,,,1482,4,,,158,117.7,253,,,AUTOMATIC,7,FWD,8.6,209,130,,,,,50,,,,4585,1796,1466,2649,1307,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.6L CRDi 48V 6iMT FWD (136 HP),2020,,,,,,1598,4,,,134,100,280,,,MANUAL,6,FWD,10.2,200,124,,,,,50,,,,4585,1796,1466,2649,1340,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.6L CRDi 48V 7AT FWD (136 HP),2020,,,,,,1598,4,,,134,100,320,,,MANUAL,6,FWD,9.9,200,124,,,,,50,,,,4585,1796,1466,2649,1370,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.6L CRDi 6MT FWD (115 HP),2020,,,,,,1598,4,,DIESEL,113,84.6,280,,,MANUAL,6,FWD,10.9,192,119,,,,,50,,,,4585,1796,1466,2649,1340,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Estate,1.6L CRDi 7AT FWD (115 HP),2020,,,,,,1598,4,,DIESEL,113,84.6,300,,,AUTOMATIC,7,FWD,10.9,192,119,,,,,50,,,,4585,1796,1466,2649,1370,,603,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.0L T-GDi 48V 6iMT FWD (120 HP),2020,,,,,,998,3,,,118,88.3,172,,,MANUAL,6,FWD,11.2,196,122,,,,,,,,,4455,1796,1425,2649,1252,,450,,,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.0L T-GDi 6MT FWD (120 HP),2020,,,,,,998,3,,PETROL,118,88.3,172,,,MANUAL,6,FWD,11.2,196,122,,,,,50,,,,4455,1796,1425,2649,1240,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.0L T-GDi 7AT FWD (120 HP),2020,,,,,,998,3,,PETROL,118,88.3,172,,,AUTOMATIC,7,FWD,11.2,196,122,,,,,50,,,,4455,1796,1425,2649,1270,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.5L T-GDi 48V 6iMT FWD (160 HP),2020,,,,,,1482,4,,,158,117.7,253,,,MANUAL,6,FWD,8.4,209,130,,,,,50,,,,4455,1796,1425,2649,1277,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.5L T-GDi 48V 7AT FWD (160 HP),2020,,,,,,1482,4,,,158,117.7,253,,,AUTOMATIC,7,FWD,8.6,209,130,,,,,50,,,,4455,1796,1425,2649,1302,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.6L CRDi 48V 6iMT FWD (136 HP),2020,,,,,,1598,4,,,134,100,280,,,MANUAL,6,FWD,10.2,200,124,,,,,50,,,,4455,1796,1425,2649,1335,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.6L CRDi 48V 7AT FWD (136 HP),2020,,,,,,1598,4,,,134,100,320,,,AUTOMATIC,7,FWD,9.9,200,124,,,,,50,,,,4455,1796,1425,2649,1365,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.6L CRDi 6MT FWD (115 HP),2020,,,,,,1598,4,,DIESEL,113,84.6,280,,,MANUAL,6,FWD,10.9,192,119,,,,,50,,,,4455,1796,1425,2649,1335,,450,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Hyundai i30 Fastback,1.6L CRDi 7AT FWD (115 HP),2020,,,,,,1598,4,,DIESEL,113,84.6,300,,,AUTOMATIC,7,FWD,10.9,192,119,,,,,,,,,4455,1796,1425,2649,1365,,450,,,,Ventilated Discs,Discs,,,
HYUNDAI,Ioniq,1.6L 6AT FWD (141 HP),2016,2019,,,,,1599,4,,PETROL,104,77.6,148,,,AUTOMATIC,6,FWD,10.8,185,115,69.2,3.4,3.4,3.6,,,,,4470,1821,1450,2700,1370,,442,,195/65 R15,,Ventilated Discs,Discs,,,
HYUNDAI,Ioniq,1.6L Plug-In 6AT FWD (139 HP),2016,2019,,,,,1599,4,,PETROL,104,77.6,147,,,AUTOMATIC,6,FWD,11.1,185,115,58.8,4,3.8,3.9,,,,,4470,1821,1450,2700,1370,,442,,225/45 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Ioniq,28 kW Li-Ion (120 HP),2016,2019,,,,,,,,ELECTRIC,118,88,295,,,,,FWD,9.9,166,103,,,,,,,,,4470,1821,1450,2700,1420,,351,,205/55 R16,,Ventilated Discs,Discs,,,
HYUNDAI,Ioniq 5,58 KWh (170 HP),2021,,,,,,,,,ELECTRIC,,,,,,,,FWD,8.5,,,,,,,,,,,4636,1890,1605,3000,,,57,,,,Ventilated Discs,Ventilated Discs,,,
HYUNDAI,Ioniq 5,58 KWh AWD (235 HP),2021,,,,,,,,,ELECTRIC,,,,,,,,,6.1,,,,,,,,,,,4636,1890,1605,3000,,,23,,,,Ventilated Discs,Ventilated Discs,,,
HYUNDAI,Ioniq 5,72.6 KWh (218 HP),2021,,,,,,,,,ELECTRIC,,,,,,,,FWD,7.4,,,,,,,,,,,4636,1890,1605,3000,,,23,,,,Ventilated Discs,Ventilated Discs,,,
HYUNDAI,Ioniq 5,72.6 KWh AWD (306 HP),2021,,,,,,,,,ELECTRIC,,,,,,,,,5.2,,,,,,,,,,,4636,1890,1605,3000,,,23,,,,Ventilated Discs,Ventilated Discs,,,
HYUNDAI,Lantra,1.5i 5MT (86 HP),1991,1993,,,,,1468,4,,PETROL,84,63,124,,,MANUAL,5,FWD,12.5,165,,29.8,7.9,,,,,,,4361,1679,1379,2499,1017,,331,,155R13,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.5i 5MT FWD (86 HP),1993,1995,,,,,1468,4,,PETROL,84,63,127,,,MANUAL,5,FWD,12.9,165,,34.6,6.8,,,54,,,,4389,1689,1379,2499,1087,,326,,155R13,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.5i 5MT FWD (88 HP),1998,2000,,,,,1495,4,,PETROL,87,65,129,,,MANUAL,5,FWD,11.2,178,,32.2,7.3,9.3,6.2,,,,,4450,1699,1400,2550,1068,,377,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.6i 5MT (114 HP),1991,1993,,,,,1596,4,,PETROL,113,84,133,,,MANUAL,5,FWD,11.1,180,,27.7,8.5,,,,,,,4361,1679,1379,2499,1050,,331,,175/70R13,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.6i 5MT FWD (114 HP),1998,2000,,,,,1599,4,,PETROL,113,84,143,,,MANUAL,5,FWD,10.5,193,,30.5,7.7,10.7,6,,,,,4450,1699,1400,2550,1085,,377,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.8i 5MT (126 HP),1991,1993,,,,,1836,4,,PETROL,125,93,161,,,MANUAL,5,FWD,10,189,,27,8.7,,,,,,,4361,1679,1379,2499,1050,,331,,185/60R14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.8i 5MT FWD (126 HP),1993,1995,,,,,1836,4,,PETROL,125,93,218,,,MANUAL,5,FWD,10,189,,31.4,7.5,,,54,,,,4389,1689,1379,2499,1140,,326,,185/60R14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.8i 5MT FWD (128 HP),1995,1998,,,,,1795,4,,PETROL,126,94,162,,,MANUAL,5,FWD,9.4,196,,27.7,8.5,10.8,7.2,54,,,,4420,1699,1389,2550,1102,,394,,195/60/R14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.9L 5MT FWD (68 HP),1995,1998,,,,,1905,4,,DIESEL,67,50,120,,,MANUAL,5,FWD,16.5,158,,36.8,6.4,8.9,5,54,,,,4420,1699,1389,2550,1127,,394,,175/65/Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,1.9d 5MT FWD (68 HP),1998,2000,,,,,1905,4,,DIESEL,67,50,120,,,MANUAL,5,FWD,16.5,158,,36.8,6.4,8.9,5,,,,,4450,1699,1400,2550,1127,,377,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra,2.0i 5MT FWD (139 HP),1998,2000,,,,,1976,4,,PETROL,137,102,182,,,MANUAL,5,FWD,8.8,202,,28.7,8.2,11.5,6.3,,,,,4450,1699,1400,2550,1126,,377,,195/60Vr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,1.5i 5MT FWD (88 HP),1999,2001,,,,,1495,4,,PETROL,87,65,129,,,MANUAL,5,FWD,13.5,178,,32.2,7.3,9.3,6.2,,,,,4450,1699,1400,2550,1068,,362,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,1.6i 5MT FWD (114 HP),1999,2001,,,,,1599,4,,PETROL,113,84,143,,,MANUAL,5,FWD,10.5,193,,30.5,7.7,10.7,6,,,,,4450,1699,1400,2550,1085,,362,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,1.6i 5MT FWD (116 HP),1995,1998,,,,,1599,4,,PETROL,113,84,143,,,MANUAL,5,FWD,10.5,193,,28,8.4,10.8,7,,,,,4450,1699,1461,2550,1147,,362,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,1.8i 5MT FWD (128 HP),1995,1998,,,,,1795,4,,PETROL,126,94,162,,,MANUAL,5,FWD,9.4,196,,27.7,8.5,10.8,7.2,,,,,4450,1699,1461,2550,1124,,362,,195/60Vr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,1.9 D 5MT FWD (68 HP),1995,1998,,,,,1905,4,,DIESEL,67,50,120,,,MANUAL,5,FWD,12.3,158,,36.8,6.4,8.9,5,,,,,4450,1699,1461,2550,1175,,362,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,1.9L D 5MT FWD (68 HP),1999,2001,,,,,1905,4,,DIESEL,67,50,120,,,MANUAL,5,FWD,16.5,158,,36.8,6.4,8.9,5,,,,,4450,1699,1400,2550,1127,,362,,175/65Hr14,,Ventilated Discs,Drums,,,
HYUNDAI,Lantra Wagon,2.0i 5MT fwd (139 HP),1999,2001,,,,,1976,4,,PETROL,137,102,182,,,MANUAL,5,FWD,8.8,202,,28.7,8.2,11.5,6.3,,,,,4450,1699,1400,2550,1126,,362,,195/60Vr14,,Ventilated Discs,Drums,,,
HYUNDAI,Matrix,1.5L CRDi 5MT FWD (102 HP),2001,2010,,,,,1493,4,,DIESEL,101,75,235,,,MANUAL,5,FWD,14.3,164,,,,,,54,,,,4026,1740,1636,4026,1370,,354,,195/55/R15,,Ventilated Discs,Drums,,,
HYUNDAI,Matrix,1.5L CRDi 5MT FWD (82 HP),2001,2010,,,,,1493,4,,DIESEL,81,60.3,187,,,MANUAL,5,FWD,14,158,98,39.2,6,7,4.5,54,,,,4026,1740,1636,4026,1370,,354,,185/65/R14,,Ventilated Discs,Drums,,,
HYUNDAI,Matrix,1.6i 4AT FWD (103 HP),2001,2010,,,,,1599,4,,PETROL,102,76,142,,,AUTOMATIC,4,FWD,12.7,170,,29.4,8,11.4,7.3,54,,,,4026,1740,1636,4026,1323,,354,,185/65/R14,,Ventilated Discs,Drums,,,
HYUNDAI,Matrix,1.6i 5MT FWD (103 HP),2001,2010,,,,,1599,4,,PETROL,102,76,142,,,MANUAL,5,FWD,12.7,170,,32.2,7.3,9.1,6.3,54,,,,4026,1740,1636,4026,1223,,354,,185/65/R14,,Ventilated Discs,Drums,,,
HYUNDAI,Matrix,1.8i 4AT FWD (122 HP),2001,2010,,,,,1795,4,,PETROL,121,90,162,,,AUTOMATIC,4,FWD,12.7,171,106,27.4,8.6,12.5,7.2,54,,,,4026,1740,1636,4026,1358,,354,,195/55/R15,,Ventilated Discs,Drums,,,
HYUNDAI,Matrix,1.8i 5MT FWD (122 HP),2001,2010,,,,,1795,4,,PETROL,121,90,162,,,MANUAL,5,FWD,11.3,184,,28.3,8.3,10.8,6.7,54,,,,4026,1740,1636,4026,1285,,354,,195/55/R15,,Ventilated Discs,Drums,,,
HYUNDAI,Mistra,1.8L 6AT (143 HP),2014,,,,,,1800,4,,PETROL,141,105,,,,,,FWD,,,,,,,,,,,,4709,1821,1471,2771,,,,,,,,,,,
HYUNDAI,Mistra,2.0L (155 HP),2014,,,,,,2000,4,,PETROL,153,114,,,,,,FWD,,,,,,,,,,,,4709,1821,1471,2771,,,,,,,,,,,
HYUNDAI,NEXO,135 KW (161 HP),2018,,,,,,,,,,,,,,,,,FWD,,,,61,3.9,3.6,4.1,,,,,4671,1859,1631,2789,1810,,838,,,,Ventilated Discs,Solid Discs,,,
HYUNDAI,Palisade,2.2L TCi 8AT AWD (193 HP),2019,2022,,,,,2199,4,,DIESEL,190,142,441,,,AUTOMATIC,8,,10.5,190,118,31.4,7.5,9.6,6.3,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,2.2L TCi 8AT AWD (200 HP),2019,2022,,,,,2199,4,,DIESEL,197,147.1,441,,,AUTOMATIC,8,,10.5,190,118,31.4,7.5,9.6,6.3,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,2.2L TCi 8AT FWD (193 HP),2019,2022,,,,,2199,4,,DIESEL,190,142,441,,,AUTOMATIC,8,FWD,10.2,190,118,33.6,7,9.1,5.6,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,2.2L TCi 8AT FWD (200 HP),2019,2022,,,,,2199,4,,DIESEL,197,147.1,441,,,AUTOMATIC,8,FWD,10.2,190,118,33.6,7,9.1,5.6,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,3.5L MPi V6 8AT AWD (277 HP),2019,2022,,,,,3470,6,,PETROL,273,203.7,335,,,AUTOMATIC,8,,8.1,209,130,22.4,10.5,14.9,8.1,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,3.5L MPi V6 8AT FWD (277 HP),2019,2022,,,,,3470,6,,PETROL,273,203.7,335,,,AUTOMATIC,8,FWD,8.2,209,130,23.8,9.9,14.2,7.3,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,3.8L GDi V6 8AT AWD (291 HP),2019,2022,,,,,3470,6,,PETROL,273,203.7,335,,,AUTOMATIC,8,,8.1,209,130,22.6,10.4,14.4,8.1,71,,,,4981,1976,1750,2901,,,,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,3.8L GDi V6 8AT FWD (291 HP),2019,2022,,,,,3778,6,,PETROL,287,214,262,,,AUTOMATIC,8,FWD,7.8,209,130,22.4,10.5,14.9,8.1,71,,,,4981,1976,1750,2901,,,510,,245/60 R18,,Ventilated Discs,Solid Disc,,,
HYUNDAI,Palisade,3.8L V6 CVVT 8AT AWD (291 HP),2022,,,,,,,6,,PETROL,287,214,355,,,AUTOMATIC,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYUNDAI,Pony 3 Doors,1.5,1989,1994,,,,,1468,4,,PETROL,71,53,119,,,MANUAL,,FWD,12.8,160,,30.9,7.6,,,,,,,4100,1610,1379,2380,930,,300,,155R13,,Discs,Drums,,,
HYUNDAI,Pony 3 Doors,1.5i,1989,1994,,,,,1468,4,,PETROL,83,62,121,,,MANUAL,,FWD,11,170,,28.3,8.3,,,,,,,4100,1610,1379,2380,950,,300,,175/70R13,,Discs,Drums,,,
HYUNDAI,Pony 5 Doors,1.5,1989,1994,,,,,1468,4,,PETROL,71,53,119,,,MANUAL,,FWD,12.8,160,,30.9,7.6,,,,,,,4100,1610,1379,2380,970,,300,,155R13,,Discs,Drums,,,
HYUNDAI,Pony 5 Doors,1.5i,1989,1994,,,,,1468,4,,PETROL,83,62,120,,,MANUAL,,FWD,12,170,,36.8,6.4,,,,,,,4100,1610,1379,2380,970,,300,,175/70R13,,Discs,Drums,,,
HYUNDAI,Santa Fe,2.0L CRDI 6AT AWD (184 HP),2012,2016,,,,,1995,4,,DIESEL,181,135,401,,,AUTOMATIC,6,,,,,35,6.7,,,64,,,,4689,1880,1679,2700,,,2025,,235/60 R18 H,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.0L CRDI 6AT FWD (184 HP),2012,2016,,,,,1995,4,,DIESEL,181,135,401,,,AUTOMATIC,6,FWD,,,,40,5.9,,,64,,,,4689,1880,1679,2700,,,2025,,235/60 R18 H,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.0L CRDI 6MT AWD (150 HP),2018,2020,,,,,1995,4,,DIESEL,148,110.3,400,,,MANUAL,6,,10.3,190,118,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDI 6MT AWD (185 HP),2018,2020,,,,,1995,4,,DIESEL,183,136.1,400,,,MANUAL,6,,10,201,125,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDI 6MT FWD (150 HP),2018,2020,,,,,1995,4,,DIESEL,148,110.3,400,,,MANUAL,6,FWD,10.3,190,118,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDI 6MT FWD (185 HP),2018,2020,,,,,1995,4,,DIESEL,183,136.1,400,,,MANUAL,6,,10,201,125,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDI 8AT AWD (150 HP),2018,2020,,,,,1995,4,,DIESEL,148,110.3,400,,,AUTOMATIC,8,,10.3,190,118,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDI 8AT AWD (185 HP),2018,2020,,,,,1995,4,,DIESEL,183,136.1,400,,,AUTOMATIC,8,,10,201,125,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDi 5MT FWD (112 HP),2004,2006,,,,,1991,4,,DIESEL,110,82,255,,,MANUAL,5,FWD,13.7,167,,30.9,7.6,10,6.3,65,,,,4501,1821,1709,2619,1625,,470,,215/70R15,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L CRDi 5MT FWD (125 HP),2004,2006,,,,,1991,4,,DIESEL,123,92,285,,,MANUAL,,,13,171,,31.4,7.5,9.4,6.4,65,,,,4501,1821,1709,2619,1713,,470,,225/70R16,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.0L Turbo 6AT AWD (264 HP),2012,2016,,,,,1998,4,,PETROL,260,194,365,,,AUTOMATIC,6,,,,,11,21.4,19.6,29.4,64,,,,4689,1880,1679,2700,1651,,2025,,P235/55 R19,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.0L Turbo 6AT FWD (264 HP),2012,2016,,,,,1998,4,,PETROL,260,194,365,,,AUTOMATIC,6,FWD,,,,25,9.4,10.7,7.6,64,,,,4689,1880,1679,2700,1634,,2025,,P235/55 R19,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.0i 5MT FWD (134 HP),2004,2006,,,,,1997,4,,PETROL,133,99,183,,,MANUAL,5,FWD,12.2,174,,24.5,9.6,13.1,7.6,65,,,,4501,1821,1709,2619,1547,,470,,215/70R15,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDI 6AT AWD (200 HP),2016,2018,,,,,2199,4,,DIESEL,197,147.1,440,,,AUTOMATIC,6,,9.9,201,125,33.6,7,8.3,6.3,64,,,,4905,1885,1699,2799,1981,,382,,P 235/60 R 18,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDI 6AT FWD (200 HP),2012,2016,,,,,2199,4,,DIESEL,197,147,437,,,AUTOMATIC,6,FWD,9.8,190,118,36,6.5,8.7,5.3,64,,,,4689,1880,1679,2700,1816,,2025,,235/60 R18 H,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.2L CRDI 6MT FWD (200 HP),2012,2016,,,,,2199,4,,DIESEL,194,145,422,,,MANUAL,6,FWD,9.4,190,118,40,5.9,7.4,5,64,,,,4689,1880,1679,2700,1777,,2025,,235/60 R18 H,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.2L CRDi 5AT (150 HP),2009,2012,,,,,2188,4,,DIESEL,148,110,335,,,AUTOMATIC,5,FWD,12.4,179,111,29.8,7.9,10.8,6.3,75,,,,4676,1890,1725,2700,1748,,527,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 5AT AWD (150 HP),2009,2012,,,,,2188,4,,DIESEL,148,110,335,,,AUTOMATIC,5,,12.9,179,111,29,8.1,11,6.4,75,,,,4676,1890,1725,2700,1828,,527,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 5MT (150 HP),2009,2012,,,,,2188,4,,DIESEL,148,110,335,,,MANUAL,5,FWD,11.3,180,112,33.1,7.1,9.5,5.9,75,,,,4676,1890,1725,2700,1718,,527,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 5MT AWD (150 HP),2009,2012,,,,,2188,4,,DIESEL,148,110,335,,,MANUAL,5,,11.6,179,111,32.2,7.3,9.6,6,75,,,,4676,1890,1725,2700,1798,,527,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 5MT FWD (154 HP),2006,2009,,,,,2188,4,,DIESEL,152,113,335,,,MANUAL,5,FWD,11.6,179,111,34.1,6.9,,,,,,,4676,1890,1725,2700,1789,,527,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 6MT AWD (200 HP),2018,2020,,,,,2199,4,,DIESEL,197,147.1,434,,,MANUAL,6,,,,,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 8AT AWD (200 HP),2018,2020,,,,,2199,4,,DIESEL,197,147.1,434,,,AUTOMATIC,8,,9.3,204,127,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.2L CRDi 8AT FWD (200 HP),2018,2020,,,,,2199,4,,DIESEL,197,147.1,434,,,AUTOMATIC,8,FWD,9.3,204,127,,,,,,,,,4770,1890,1679,2766,,,626,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.4L 6AT AWD (190 HP),2012,2016,,,,,2359,4,,PETROL,188,140,245,,,AUTOMATIC,6,,,,,10,23.5,19.6,29.4,64,,,,4689,1880,1679,2700,1640,,2025,,235/65 R17,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.4L 6AT FWD (190 HP),2012,2016,,,,,2359,4,,PETROL,189,141,245,,,AUTOMATIC,6,FWD,,,,26,9,10.2,7.1,64,,,,4689,1880,1679,2700,1666,,2025,,235/65 R17,,"Ventilated Single Piston Disc, 320Mm X 28Mm","Solid Single Piston Disc, 302Mm X 11Mm",,,
HYUNDAI,Santa Fe,2.4L 8AT AWD (185 HP),2018,2020,,,,,2359,4,,PETROL,183,136.1,241,,,AUTOMATIC,6,,10.4,195,121,,,,,,,,,4770,1890,1679,2766,,,626,,235 / 65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.4i 5MT FWD (145 HP),2004,2006,,,,,2351,4,,PETROL,143,107,204,,,MANUAL,5,,11.4,173,,24,9.8,13.1,7.8,65,,,,4501,1821,1709,2619,1633,,470,,225/70R16,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.7L V6 4MT AWD (189 HP),2009,2012,,,,,2656,6,,PETROL,186,139,248,,,AUTOMATIC,4,,11.7,179,111,22.2,10.6,14.4,8.4,75,,,,4676,1890,1725,2700,1755,,527,,235/65 R17,,Ventilated Discs,Discs,,,
HYUNDAI,Santa Fe,2.7L V6 5MT (189 HP),2009,2012,,,,,2656,6,,PETROL,186,139,248,,,MANUAL,5,FWD,10,190,118,23.3,10.1,13.8,8,75,,,,4676,1890,1725,2700,1645,,527,,235/65 R17,,Ventilated Discs,Discs,,,
