make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
TOYOTA,Corolla 3 Doors,1.3L 5MT FWD (75 HP),1992,1997,,,,,1332,4,,PETROL,74,55,115,,,MANUAL,5,FWD,12.8,170,,35.1,6.7,,,50,,,,4100,1679,1379,2461,990,,309,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.3L 5MT FWD (86 HP),1997,2000,,,,,1332,4,,PETROL,84,63,120,,,MANUAL,5,FWD,12.5,175,,34.1,6.9,8.8,5.9,,,,,4300,1689,1379,2461,1000,,280,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.3L 5MT FWD (88 HP),1992,1997,,,,,1332,4,,PETROL,87,65,111,,,MANUAL,5,FWD,11.5,175,,35.1,6.7,,,50,,,,4100,1679,1379,2461,981,,309,,165/70 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.3i 3AT FWD (82 HP),1987,1992,,,,,1295,4,,PETROL,80,60,104,,,AUTOMATIC,3,FWD,,,,29.4,8,,,50,,,,4001,1661,1359,2431,935,,280,,155Sr13,,Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.3i 5MT FWD (82 HP),1987,1992,,,,,1295,4,,PETROL,80,60,104,,,MANUAL,5,FWD,11.5,165,,33.1,7.1,,,50,,,,4001,1661,1359,2431,935,,280,,155Sr13,,Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.4L D4-D 5AT FWD (90 HP),2004,2007,,,,,1364,4,,DIESEL,89,66,190,,,AUTOMATIC,5,FWD,14.5,180,112,49,4.8,,,54,,,,4181,1709,1481,2601,1190,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.4L D4-D 5MT FWD (90 HP),2004,2007,,,,,1364,4,,DIESEL,89,66,190,,,MANUAL,5,FWD,13.3,180,,49,4.8,,,54,,,,4181,1709,1481,2601,1190,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.4L VVT-i 5MT FWD (97 HP),2004,2007,,,,,1398,4,,PETROL,95,71,130,,,MANUAL,5,FWD,12,185,115,35.1,6.7,8.4,5.7,54,,,,4181,1709,1481,2601,1130,,309,,175/70Hr14,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.6L 4AT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,AUTOMATIC,4,FWD,12,180,112,32.7,7.2,,,50,,,,4100,1679,1379,2461,1069,,309,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.6L 5MT FWD (110 HP),1997,2000,,,,,1587,4,,PETROL,109,81,145,,,MANUAL,5,FWD,10.2,195,,29.4,8,10.8,6.4,,,,,4300,1689,1379,2461,1035,,280,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.6L 5MT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,MANUAL,5,FWD,10.4,195,,32.7,7.2,,,50,,,,4100,1679,1379,2461,1040,,309,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.6L 5MT FWD (90 HP),1987,1992,,,,,1587,4,,PETROL,89,66,135,,,MANUAL,5,FWD,10.8,175,,32.2,7.3,,,50,,,,4001,1661,1359,2431,969,,280,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.6L VVT-i 4AT FWD (110 HP),2004,2007,,,,,1598,4,,PETROL,109,81,150,,,AUTOMATIC,4,FWD,11.8,175,109,30.2,7.8,10.5,6.3,54,,,,4181,1709,1481,2601,1175,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.6L VVT-i 5AT FWD (110 HP),2002,2004,,,,,1598,4,,PETROL,109,81,150,,,AUTOMATIC,5,FWD,11.8,175,109,30.2,7.8,10.5,6.3,54,,,,4181,1709,1481,2601,1170,,289,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.6L VVT-i 5MT FWD (110 HP),2004,2007,,,,,1598,4,,PETROL,109,81,150,,,MANUAL,5,FWD,10.2,190,,33.6,7,9,5.9,54,,,,4181,1709,1481,2601,1135,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.6i 5MT FWD (105 HP),1987,1992,,,,,1587,4,,PETROL,103,77,142,,,MANUAL,5,FWD,10.4,180,,32.2,7.3,,,50,,,,4001,1661,1359,2431,980,,280,,175/70 Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.6i 5MT FWD (125 HP),1987,1992,,,,,1587,4,,PETROL,123,92,145,,,MANUAL,5,FWD,8.5,195,,31.8,7.4,,,50,,,,4001,1661,1359,2431,1033,,280,,185/60Hr14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.8L D 5MT FWD (64 HP),1987,1992,,,,,1839,4,,DIESEL,63,47,118,,,MANUAL,5,FWD,14.5,160,,40.6,5.8,,,50,,,,4001,1661,1359,2431,1027,,280,,165S R13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.8L D 5MT FWD (67 HP),1987,1992,,,,,1839,4,,DIESEL,66,49,122,,,MANUAL,5,FWD,14.5,160,,39.9,5.9,,,50,,,,4001,1661,1359,2431,1027,,280,,165Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,1.8L VVT-i Turbo 6MT FWD (192 HP),2002,2004,,,,,1794,4,,PETROL,189,141,180,,,MANUAL,6,FWD,8.4,225,,28.3,8.3,11.1,6.7,54,,,,4181,1709,1481,2601,1210,,289,,195/55Vr16,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.8L VVTL-i Sport Compressor 6MT FWD (218 HP),2004,2007,,,,,1794,4,,PETROL,215,160,215,,,MANUAL,6,FWD,6.9,230,,26.1,9,11.4,7.6,54,,,,4181,1709,1481,2601,1215,,309,,215/45R17,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.8L VVTL-i Sport Compressor 6MT FWD (225 HP),2004,2007,,,,,1794,4,,PETROL,221,165,230,,,MANUAL,6,FWD,6.8,235,146,26.1,9,11.4,7.6,54,,,,4181,1709,1481,2601,1215,,309,,215/45R17,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,1.8L VVTL-i T Sport 6MT FWD (192 HP),2004,2007,,,,,1794,4,,PETROL,189,141,180,,,MANUAL,6,FWD,8.4,225,,28.3,8.3,11.1,6.7,54,,,,4181,1709,1481,2601,1220,,309,,195/55Vr16,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,2.0L D 5MT FWD (72 HP),1997,2000,,,,,1975,4,,DIESEL,71,53,131,,,MANUAL,5,FWD,14.4,165,,37.3,6.3,8.3,5.2,,,,,4300,1689,1379,2461,1100,,280,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 3 Doors,2.0L D4-D 5MT FWD (110 HP),2002,2004,,,,,1995,4,,DIESEL,109,81,250,,,MANUAL,5,FWD,10.9,185,115,41.3,5.7,7.3,4.7,54,,,,4181,1709,1481,2601,1290,,289,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,2.0L D4-D 5MT FWD (116 HP),2004,2007,,,,,1995,4,,DIESEL,114,85,280,,,MANUAL,5,FWD,10.6,185,115,42,5.6,7.2,4.7,54,,,,4181,1709,1481,2601,1290,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 3 Doors,2.0L D4-D 5MT FWD (90 HP),2002,2004,,,,,1995,4,,DIESEL,89,66,215,,,MANUAL,5,FWD,12.6,180,,41.3,5.7,7.2,4.8,54,,,,4181,1709,1481,2601,1270,,289,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.3L 5MT FWD (75 HP),1992,1997,,,,,1332,4,,PETROL,74,55,115,,,MANUAL,5,FWD,12.8,170,,35.1,6.7,,,45,,,,4100,1679,1379,2461,1001,,309,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.3L 5MT FWD (86 HP),1997,2000,,,,,1332,4,,PETROL,84,63,120,,,MANUAL,5,FWD,12.5,175,,34.1,6.9,8.8,5.9,,,,,4270,1689,1379,2461,1035,,371,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.3L 5MT FWD (88 HP),1992,1997,,,,,1332,4,,PETROL,87,65,111,,,MANUAL,5,FWD,11.5,175,,35.1,6.7,,,45,,,,4100,1679,1379,2461,997,,309,,165/70 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.3i 5MT FWD (82 HP),1987,1992,,,,,1295,4,,PETROL,80,60,104,,,MANUAL,5,FWD,11.5,165,,33.1,7.1,,,50,,,,4001,1661,1359,2431,935,,280,,155Sr13,,Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.4L D4-D 5AT FWD (90 HP),2004,2007,,,,,1364,4,,DIESEL,89,66.2,190,,,AUTOMATIC,5,FWD,14.5,180,,49,4.8,,,,,,,4181,1709,1481,2601,1190,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.4L D4-D 5MT FWD (90 HP),2004,2007,,,,,1364,4,,DIESEL,89,66.2,190,,,MANUAL,5,FWD,13.3,180,,49,4.8,,,,,,,4181,1709,1481,2601,1190,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.4L VVT-i 5MT FWD (90 HP),2004,2007,,,,,1398,4,,PETROL,89,66.2,130,,,MANUAL,5,FWD,12,185,115,35.1,6.7,8.4,5.7,,,,,4181,1709,1481,2601,1130,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.4L VVTi 5MT FWD (97 HP),2002,2004,,,,,1398,4,,PETROL,95,71,130,,,MANUAL,5,FWD,12,185,115,35.1,6.7,8.4,5.7,,,,,4181,1709,1481,2601,1125,,289,,175/70 Hr 14,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.6L 5MT FWD (110 HP),1997,2000,,,,,1587,4,,PETROL,109,81,145,,,MANUAL,5,FWD,10.2,195,,29.4,8,10.8,6.4,,,,,4270,1689,1379,2461,1070,,371,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.6L 5MT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,MANUAL,5,FWD,10,195,,32.7,7.2,,,45,,,,4100,1679,1379,2461,1035,,309,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.6L 5MT FWD (90 HP),1987,1992,,,,,1587,4,,PETROL,89,66,135,,,MANUAL,5,FWD,10.8,175,,32.2,7.3,,,50,,,,4001,1661,1359,2431,986,,280,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.6L VVT-i 5MT FWD (110 HP),2004,2007,,,,,1598,4,,PETROL,109,81,150,,,MANUAL,5,FWD,10.2,190,,33.6,7,9,5.9,,,,,4181,1709,1481,2601,1135,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.6L VVTi 5MT FWD (110 HP),2002,2004,,,,,1598,4,,PETROL,109,81,150,,,MANUAL,5,FWD,10.2,190,,33.6,7,9,5.9,,,,,4181,1709,1481,2601,1130,,289,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.6i 5MT FWD (105 HP),1987,1992,,,,,1587,4,,PETROL,103,77,142,,,MANUAL,5,FWD,10.4,180,,32.2,7.3,,,50,,,,4001,1661,1359,2431,990,,280,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.8L D 5MT FWD (64 HP),1987,1992,,,,,1839,4,,DIESEL,63,47,118,,,MANUAL,5,FWD,14.5,160,,40.6,5.8,,,50,,,,4001,1661,1359,2431,1037,,280,,165Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,1.8L VVT-i Turbo 5MT FWD (192 HP),2004,2007,,,,,1794,4,,PETROL,189,141,180,,,MANUAL,5,FWD,8.4,225,,28.3,8.3,11.1,6.7,,,,,4181,1709,1481,2601,1220,,309,,195/55Vr16,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.8L VVT-i Turbo 6MT FWD (192 HP),2002,2004,,,,,1794,4,,PETROL,189,141,180,,,MANUAL,6,FWD,8.4,225,,28.3,8.3,11.1,6.7,,,,,4181,1709,1481,2601,1210,,289,,195/55Vr16,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,1.8L VVTL-i Sport Compressor 5MT FWD (225 HP),2004,2007,,,,,1794,4,,PETROL,221,165,230,,,MANUAL,5,FWD,6.8,235,146,26.1,9,11.4,7.6,,,,,4181,1709,1481,2601,1225,,309,,215/45R17,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,2.0L D 5MT FWD (72 HP),1997,2000,,,,,1975,4,,DIESEL,71,53,131,,,MANUAL,5,FWD,14.4,165,,36.8,6.4,8.4,5.3,,,,,4270,1689,1379,2461,1135,,371,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla 5 Doors,2.0L D4-D 5MT (90 HP),2002,2004,,,,,1995,4,,DIESEL,89,66,215,,,MANUAL,5,FWD,12.6,180,,41.3,5.7,7.2,4.8,,,,,4181,1709,1481,2601,1270,,289,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,2.0L D4-D 5MT FWD (110 HP),2002,2004,,,,,1995,4,,DIESEL,109,81,250,,,MANUAL,5,FWD,10.9,185,115,41.3,5.7,7.2,4.8,,,,,4181,1709,1481,2601,1290,,289,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla 5 Doors,2.0L D4-D 5MT FWD (116 HP),2004,2007,,,,,1995,4,,DIESEL,114,85,280,,,MANUAL,5,FWD,10.6,185,115,42,5.6,7.2,4.7,,,,,4181,1709,1481,2601,1290,,309,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Altis,1.6L CVT FWD (122 HP),2014,,,,,,1598,4,,PETROL,121,90,155,,,MANUAL,6,FWD,,,,,,,,,,,,4620,1775,1461,2700,1245,,,,205/55 R16,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Altis,1.8L CVT FWD (139 HP),2014,,,,,,1798,4,,PETROL,137,102,174,,,CVT,,FWD,,,,,,,,,,,,4620,1775,1461,2700,1270,,,,205/55 R16,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Altis,2.0L CVT FWD (145 HP),2014,,,,,,1987,4,,PETROL,143,107,187,,,CVT,,FWD,,,,,,,,,,,,4620,1775,1461,2700,1300,,,,215/45R17,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Cross,1.8L CVT-i (140 HP),2020,2022,,,,,1798,4,,PETROL,138,103,177,,,CVT,,FWD,,,,36.2,6.5,,,,,,,4460,1826,1621,2639,1325,,487,,215/60 R17 // 225/50 R18,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Cross,1.8L e-CVT (122 HP),2020,2022,,,,,1798,4,,PETROL,97,72.1,142,,,,,FWD,,,,54.7,4.3,,,,,,,4460,1826,1621,2639,1385,,487,,215/60 R17 // 225/50 R18,,Ventilated Discs,Ventilated Discs,,,
TOYOTA,Corolla Cross,1.8L e-CVT FWD (140 HP),2022,,,,,,1798,4,,PETROL,97,72.1,142,,,CVT,,FWD,9.9,171,106,48,4.9,,,43,,,,4460,1826,1621,2639,1410,,714,,,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Cross,2.0L 16V CVT (169 HP) (US),2021,,,,,,1987,4,,PETROL,167,124.3,203,,,CVT,,FWD,,,,32,7.4,7.6,7.1,46,,,,4460,1826,1610,2639,1417,,750,,215/65/R17,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Cross,2.0L 16V CVT AWD (152 HP),2021,,,,,,1987,4,,PETROL,150,111.8,190,,,CVT,,FWD,8.1,,,,,,,,,,,4460,1826,1610,2639,,,697,,215/65/R17,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Cross,2.0L 16V CVT AWD (169 HP) (US),2021,,,,,,1987,4,,PETROL,167,124.3,203,,,CVT,,,,,,30,7.8,8.1,7.4,46,,,,4460,1826,1610,2639,1495,,697,,215/65/R17,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Cross,2.0L 16V eCVT (197 HP),2021,,,,,,1987,4,,PETROL,169,125.8,202,,,CVT,,FWD,8.1,,,,,,,,,,,4460,1826,1610,2639,,,697,,215/65/R17,,Ventilated Discs,Solid Discs,,,
TOYOTA,Corolla Cross,2.0L e-CVT AWD (197 HP),2022,,,,,,1987,4,,PETROL,150,111.8,190,,,CVT,,,7.5,180,112,42.8,5.5,,,43,,,,4460,1826,1621,2639,1508,,714,,,,Ventilated Discs,Ventilated Discs,,,
TOYOTA,Corolla Cross,2.0L e-CVT FWD (197 HP),2022,,,,,,1987,4,,PETROL,150,111.8,190,,,CVT,,FWD,7.6,180,112,47,5,,,43,,,,4460,1826,1621,2639,1445,,714,,,,Ventilated Discs,Ventilated Discs,,,
TOYOTA,Corolla Liftback,1.3L 3AT FWD (75 HP),1987,1992,,,,,1295,4,,PETROL,74,55,103,,,AUTOMATIC,3,FWD,17,154,96,32.7,7.2,,,50,,,,4219,1661,1359,2431,984,,385,,175/70Sr13,,Discs,Drums,,,
TOYOTA,Corolla Liftback,1.3L 5MT FWD (75 HP),1987,1992,,,,,1295,4,,PETROL,74,55,103,,,MANUAL,5,FWD,11.7,160,,36.2,6.5,,,50,,,,4219,1661,1359,2431,950,,385,,175/70Sr13,,Discs,Drums,,,
TOYOTA,Corolla Liftback,1.3L 5MT FWD (82 HP),1987,1992,,,,,1295,4,,PETROL,80,60,104,,,MANUAL,5,FWD,11.5,165,,33.6,7,,,50,,,,4219,1661,1359,2431,970,,385,,175/70Sr13,,Discs,Drums,,,
TOYOTA,Corolla Liftback,1.3i 5MT FWD (88 HP),1992,1997,,,,,1332,4,,PETROL,87,65,111,,,MANUAL,5,FWD,11.5,175,,35.1,6.7,,,,,,,4300,1679,1379,2461,1020,,399,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.6L 3AT FWD (105 HP),1987,1992,,,,,1587,4,,PETROL,103,77,142,,,AUTOMATIC,3,FWD,12.7,171,106,31.4,7.5,,,50,,,,4219,1661,1359,2431,1045,,385,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.6L 5MT FWD (105 HP),1987,1992,,,,,1587,4,,PETROL,103,77,142,,,MANUAL,5,FWD,10.4,175,,32.2,7.3,,,50,,,,4219,1661,1359,2431,1035,,385,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.6L 5MT FWD (125 HP),1987,1992,,,,,1587,4,,PETROL,123,92,145,,,MANUAL,5,FWD,8.5,195,,31.8,7.4,,,50,,,,4219,1661,1359,2431,1074,,385,,185/60Hr14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.6L 5MT FWD (90 HP),1987,1992,,,,,1587,4,,PETROL,89,66,135,,,MANUAL,5,FWD,10.8,175,,32.7,7.2,,,50,,,,4219,1661,1359,2431,1015,,385,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.6i 4AT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,AUTOMATIC,4,FWD,12,180,112,32.7,7.2,,,,,,,4300,1679,1379,2461,1089,,399,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.6i 5MT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,MANUAL,5,FWD,10,195,,32.7,7.2,,,,,,,4300,1679,1379,2461,1048,,399,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,1.8L D 5MT FWD (67 HP),1987,1992,,,,,1839,4,,DIESEL,66,49.3,122,,,MANUAL,5,FWD,14.5,160,,41.3,5.7,,,50,,,,4219,1661,1359,2431,1060,,385,,175/70Sr13,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Liftback,2.0L D 5MT FWD (72 HP),1992,1997,,,,,1975,4,,DIESEL,71,53,131,,,MANUAL,5,FWD,14.1,165,,42.8,5.5,,,,,,,4300,1679,1379,2461,1098,,399,,175/65R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.3i 3AT FWD (75 HP),1992,1997,,,,,1332,4,,PETROL,74,55,115,,,AUTOMATIC,3,FWD,16.5,159,99,32.7,7.2,,,50,,,,4270,1679,1379,2461,1015,,419,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.3i 3AT FWD (88 HP),1992,1997,,,,,1332,4,,PETROL,87,65,111,,,AUTOMATIC,3,FWD,16.2,166,103,30.9,7.6,,,50,,,,4270,1679,1379,2461,1004,,419,,165/70 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.3i 5MT FWD (75 HP),1992,1997,,,,,1332,4,,PETROL,74,55,115,,,MANUAL,5,FWD,12.8,170,,35.1,6.7,,,50,,,,4270,1679,1379,2461,990,,419,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.3i 5MT FWD (86 HP),1997,2000,,,,,1332,4,,PETROL,84,63,120,,,MANUAL,5,FWD,12.5,175,,34.1,6.9,8.8,5.9,50,,,,4300,1689,1379,2461,1000,,343,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.3i 5MT FWD (88 HP),1992,1997,,,,,1332,4,,PETROL,87,65,111,,,MANUAL,5,FWD,11.5,175,,35.1,6.7,,,50,,,,4270,1679,1379,2461,980,,419,,165/70 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.4L D4-D 5AT FWD (90 HP),2004,2007,,,,,1364,4,,DIESEL,89,66,190,,,AUTOMATIC,5,FWD,14.5,180,112,49,4.8,,,54,,,,4409,1709,1471,2601,1175,,385,,195/60 Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.4L D4-D 5MT FWD (90 HP),2004,2007,,,,,1364,4,,DIESEL,89,66,190,,,MANUAL,5,FWD,13.3,180,,49,4.8,,,54,,,,4409,1709,1471,2601,1175,,385,,195/60 Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.4L VVT-i 5MT FWD (97 HP),2004,2007,,,,,1398,4,,PETROL,95,71,130,,,MANUAL,5,FWD,12,185,115,35.1,6.7,8.4,5.7,54,,,,4409,1709,1471,2601,1115,,385,,195/60 Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.4L VVTi 5MT FWD (97 HP),2002,2004,,,,,1398,4,,PETROL,95,71,130,,,MANUAL,5,FWD,12,185,115,35.1,6.7,8.4,5.7,,,,,4379,1709,1471,2601,1110,,436,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.6L 4AT FWD (110 HP),1997,2000,,,,,1587,4,,PETROL,109,81,145,,,AUTOMATIC,4,FWD,12.6,175,109,27,8.7,12.1,6.8,50,,,,4300,1689,1379,2461,1065,,343,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.6L 5MT FWD (110 HP),1997,2000,,,,,1587,4,,PETROL,109,81,145,,,MANUAL,5,FWD,10.2,195,,29.4,8,10.8,6.4,50,,,,4300,1689,1379,2461,1035,,343,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.6L VVT-i 4AT FWD (110 HP),2004,2007,,,,,1598,4,,PETROL,109,81,150,,,AUTOMATIC,4,FWD,11.8,175,109,30.2,7.8,10.5,6.3,54,,,,4409,1709,1471,2601,1160,,385,,195/60 Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.6L VVT-i 5MT FWD (110 HP),2004,2007,,,,,1598,4,,PETROL,109,81,150,,,MANUAL,5,FWD,10.2,190,,33.6,7,9,5.9,54,,,,4409,1709,1471,2601,1120,,385,,195/60 Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.6L VVTi 4AT FWD (110 HP),2002,2004,,,,,1598,4,,PETROL,109,81,150,,,MANUAL,5,FWD,11.8,175,109,30.2,7.8,10.5,6.3,,,,,4379,1709,1471,2601,1155,,436,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.6L VVTi 5MT FWD (110 HP),2002,2004,,,,,1598,4,,PETROL,109,81,150,,,MANUAL,5,FWD,10.2,190,,34.1,6.9,9,5,,,,,4379,1709,1471,2601,1115,,436,,195/60Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla Sedan,1.6i 4AT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,AUTOMATIC,4,FWD,12,180,112,32.7,7.2,,,50,,,,4270,1679,1379,2461,1058,,419,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,1.6i 5MT FWD (114 HP),1992,1997,,,,,1587,4,,PETROL,113,84,145,,,MANUAL,5,FWD,10,195,,32.7,7.2,,,50,,,,4270,1679,1379,2461,1024,,419,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,2.0L D 5MT FWD (72 HP),1997,2000,,,,,1975,4,,DIESEL,71,53,131,,,MANUAL,5,FWD,14.4,165,,37.3,6.3,8.3,5.2,50,,,,4300,1689,1379,2461,1100,,391,,175/65 R14,,Ventilated Discs,Drums,,,
TOYOTA,Corolla Sedan,2.0L D4-D 5MT FWD (90 HP),2004,2007,,,,,1995,4,,DIESEL,89,66,215,,,MANUAL,5,FWD,12.6,180,,41.3,5.7,12.6,4.8,54,,,,4409,1709,1471,2601,1290,,385,,195/60 Vr15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla US,1.8L 6MT FWD (132 HP),2016,2018,,,,,1798,4,,PETROL,132,98.4,174,,,MANUAL,6,FWD,,,,30,7.8,8.7,6.7,,,,,4651,1775,1455,2700,1297,,368,,P195/65 R15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla US,1.8L CVT FWD (132 HP),2016,2018,,,,,1798,4,,PETROL,132,98.4,174,,,CVT,,FWD,,,,34,6.9,7.8,5.9,,,,,4651,1775,1455,2700,1309,,368,,P195/65 R15,,Ventilated Discs,Discs,,,
TOYOTA,Corolla US,1.8L GLi 5MT FWD (135 HP),2002,2008,,,,,1794,4,,PETROL,135,101,171,,,MANUAL,5,FWD,,,,,,,,54,,,,4529,1699,1476,2464,1178,,385,,195/55 R16,,Ventilated Discs,Discs,,,
